parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
11307748,1.0,,,4.0,6.0,,4.0,4.0,,,3596.0,3596.0,,,,,6037.0,,4.0,,,,2.0,34680646.0,-118188929.0,7070.0,,,,,,0100,261.0,LRR7000*,60379010.042,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2006.0,,,231151.0,288938.0,2015.0,57787.0,4487.19,,,60379010042000.0
12708722,1.0,,,5.0,5.0,,10.0,5.0,,,4175.0,4175.0,,,,,6037.0,,5.0,,,,2.0,33760322.0,-118369662.0,16140.0,1.0,,,,1.0,0100,261.0,RPRS20000*,60376706.023006,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1987.0,,,1029211.0,1679860.0,2015.0,650649.0,19017.41,,,60376706023006.0
11073180,1.0,,,3.0,5.0,,4.0,3.0,,,2392.0,2392.0,,,,,6037.0,,3.0,,,,2.0,34274122.0,-118511636.0,12626.0,1.0,,,,1.0,0101,261.0,LARA,60371112.012015,12447.0,3101.0,31817.0,96370.0,0.0,,,,1.0,,,1962.0,,,296000.0,657000.0,2015.0,361000.0,8072.4,,,60371112012015.0
14303156,,,,2.0,4.0,,,2.0,,,1644.0,1644.0,,,,,6059.0,1.0,2.0,2.0,460.0,,,33709764.0,-117795041.0,5700.0,,,,,,122,261.0,,60590525.272024,52650.0,1286.0,275916.0,96943.0,8.0,,,,,,,1974.0,1.0,,118712.0,315151.0,2015.0,196439.0,3320.66,,,60590525272024.0
17155017,,,,3.0,3.0,,,3.0,,1481.0,1481.0,1481.0,,,1481.0,,6111.0,1.0,3.0,1.0,0.0,,,34176363.0,-119199214.0,3780.0,,,,,,1128,265.0,,61110043.042035,47198.0,2061.0,,97109.0,5.0,,,,,,,1970.0,1.0,,169000.0,336000.0,2015.0,167000.0,3842.52,,,61110043042035.0
13859179,,,,4.0,3.0,,,4.0,,,2880.0,2880.0,,,,,6059.0,,3.0,2.0,432.0,,,33667230.0,-118013701.0,2875.0,,,,,,1,261.0,,60590993.101031,25218.0,1286.0,,96966.0,0.0,,2.0,,,,,2001.0,,,411140.0,1144832.0,2015.0,733692.0,12917.22,,,60590993101031.0
17295257,,,,0.0,3.0,,,,66.0,2421.0,2421.0,2421.0,,,2421.0,,6111.0,1.0,,2.0,446.0,,,34145241.0,-118825778.0,8325.0,,,,,,1110,261.0,,61110059.071041,41673.0,2061.0,,96384.0,6.0,,,,,,,1976.0,1.0,,299652.0,1094432.0,2015.0,794780.0,12149.4,,,61110059071041.0
14200152,,,,3.5,5.0,,,3.5,,,3437.0,3437.0,,,,,6059.0,,3.0,3.0,858.0,True,,33891605.0,-117753215.0,10800.0,1.0,,,1.0,,122,261.0,,60590218.251013,21412.0,1286.0,,97079.0,0.0,,1.0,,,,,1989.0,,,375963.0,902609.0,2015.0,526646.0,10644.84,,,60590218251013.0
13904863,,,,2.0,3.0,,,2.0,,,1072.0,1072.0,,,,,6059.0,,2.0,1.0,396.0,,,33843940.0,-118020310.0,6000.0,,,,,,122,261.0,,60591103.042001,10608.0,1286.0,,96180.0,6.0,,,,,,,1955.0,1.0,,27118.0,50779.0,2015.0,23661.0,836.5,,,60591103042001.0
17247929,,,,3.0,4.0,,,3.0,,2902.0,2902.0,2902.0,,,2902.0,,6111.0,3.0,3.0,2.0,516.0,,,34250155.0,-118797308.0,38554.0,1.0,800.0,,,1.0,1110,261.0,,61110075.073,27110.0,2061.0,,97118.0,8.0,,,,,704.0,,1995.0,1.0,,527673.0,1014362.0,2015.0,486689.0,11218.82,,,61110075073000.0
14531323,,7.0,,1.0,1.0,,,1.0,,,764.0,764.0,,,,,6059.0,,1.0,1.0,218.0,,6.0,33494800.0,-117670000.0,,1.0,,,,1.0,122,261.0,,60590423.104004,33840.0,1286.0,,96985.0,3.0,,,6.0,,,,1979.0,2.0,True,78245.0,137146.0,2015.0,58901.0,1400.18,,,60590423104005.0
14207125,,,,2.5,3.0,,,2.5,,,1932.0,1932.0,,,,,6059.0,,2.0,2.0,430.0,,,33852573.0,-117746707.0,3800.0,,,,,,122,261.0,,60590219.21201,16764.0,1286.0,113455.0,97027.0,0.0,,1.0,,,,,1997.0,,,177500.0,332127.0,2015.0,154627.0,7846.3,,,60590219212010.0
17214388,,,,1.0,2.0,,,1.0,,441.0,882.0,882.0,,,441.0,,6111.0,,1.0,1.0,0.0,,,34185151.0,-118913210.0,6125.0,,,,,,1129,266.0,,61110061.004005,34278.0,2061.0,46736.0,96351.0,4.0,,,,,,,1971.0,2.0,,78275.0,104363.0,2015.0,26088.0,1158.4,,,61110061004005.0
14293935,,,,2.5,4.0,,,2.5,,,2024.0,2024.0,,,,,6059.0,,2.0,2.0,473.0,,,33634811.0,-117874823.0,8260.0,,,,,,122,261.0,,60590630.07401,53571.0,1286.0,,96978.0,8.0,,1.0,,,,,1964.0,1.0,,59160.0,112221.0,2015.0,53061.0,1469.54,,,60590630074010.0
14084001,,,,2.0,3.0,,,2.0,,,1195.0,1195.0,,,,,6059.0,,2.0,2.0,448.0,,,33753323.0,-118024128.0,5850.0,,,,,,122,261.0,,60590996.031053,25218.0,1286.0,,96965.0,6.0,,,,,,,1962.0,1.0,,30731.0,53720.0,2015.0,22989.0,869.96,,,60590996031053.0
12467226,,,,2.0,3.0,,7.0,2.0,,,1814.0,,,1814.0,,,6037.0,,2.0,,,,,33824491.0,-118172925.0,6380.0,,,,,,0200,246.0,LBR1N,60375720.013,46298.0,3101.0,273109.0,96241.0,0.0,,,,2.0,,,1925.0,,,39194.0,77406.0,2015.0,38212.0,1230.3,,,60375720013000.0
12763279,,,,5.0,6.0,,7.0,5.0,,,2826.0,,,2826.0,,,6037.0,,5.0,,,,,34058249.0,-118053785.0,10836.0,,,,,,0300,247.0,EMR3*,60374335.043002,51861.0,3101.0,762683.0,96480.0,0.0,,,,3.0,,,1947.0,,,259074.0,647686.0,2015.0,388612.0,10021.33,,,60374335043002.0
12083890,1.0,,,3.0,2.0,,7.0,3.0,,,1151.0,1151.0,,,,,6037.0,,3.0,,,,2.0,34130100.0,-118248000.0,19747.0,,,,,,010C,266.0,GLR4*,60373025.061,45457.0,3101.0,272725.0,96324.0,0.0,,,,1.0,,,1981.0,,,134789.0,343686.0,2015.0,208897.0,3784.92,,,60373025061000.0
12360318,1.0,,,2.0,3.0,,7.0,2.0,,,1236.0,1236.0,,,,,6037.0,,2.0,,,,2.0,33988200.0,-118222000.0,37438.0,,,,,,010C,266.0,HPR3*,60375325.002017,39076.0,3101.0,,96110.0,0.0,,,,1.0,,,1986.0,,,112870.0,141087.0,2015.0,28217.0,4331.83,,,60375325002017.0
11965399,,,,4.0,4.0,,7.0,4.0,,,2576.0,,,2576.0,,,6037.0,,4.0,,,,,34095720.0,-118207533.0,7858.0,,,,,,0400,248.0,LARD2,60371851.002019,12447.0,3101.0,116774.0,96046.0,0.0,,,,4.0,,,1922.0,,,100330.0,167265.0,2015.0,66935.0,2241.45,,,60371851002019.0
11771453,,,,0.0,0.0,3.0,,,,,18257.0,,,18257.0,,,6037.0,,,,,,,34018636.0,-118271277.0,5565.0,,,,,,1210,31.0,LAM1,60372246.001006,12447.0,3101.0,273197.0,95988.0,0.0,,,,,,,1911.0,,,327850.0,387377.0,2015.0,59527.0,5820.96,,,
12870064,1.0,,,2.0,2.0,,4.0,2.0,,,1175.0,1175.0,,,,,6037.0,,2.0,,,,2.0,34085616.0,-117714315.0,1945.0,,,,,,010D,269.0,CLRM4000-R,60374020.021005,30908.0,3101.0,214079.0,96469.0,0.0,,,,1.0,,,1983.0,,,154486.0,183901.0,2015.0,29415.0,2516.25,,,60374020021005.0
11737858,,,,1.0,2.0,,7.0,1.0,,,1544.0,1544.0,,,,,6037.0,,1.0,,,,7.0,34041849.0,-118363227.0,5543.0,,,,,,0100,261.0,LARD2,60372703.003001,12447.0,3101.0,274514.0,96000.0,0.0,,,,1.0,,,1927.0,,,126967.0,286756.0,2015.0,159789.0,3573.7,,,60372703003001.0
12462962,,,,2.0,3.0,,7.0,2.0,,,1911.0,1911.0,,,,,6037.0,,2.0,,,,7.0,33835044.0,-118182660.0,6358.0,,,,,,0100,261.0,LBR1N,60375719.001005,46298.0,3101.0,272969.0,96241.0,0.0,,,,1.0,,,1939.0,,,129537.0,647686.0,2015.0,518149.0,7811.73,,,60375719001005.0
10936786,,,,2.0,3.0,,4.0,2.0,,,1312.0,1312.0,,,,,6037.0,,2.0,,,,7.0,34182089.0,-118345731.0,6550.0,,,,,,0100,261.0,BUR1YY,60373110.00301,396054.0,3101.0,,96437.0,0.0,,,,1.0,,,1940.0,,,161705.0,310274.0,2015.0,148569.0,3474.32,,,60373110003010.0
12091335,,,,2.0,3.0,,7.0,2.0,,,1199.0,1199.0,,,,,6037.0,,2.0,,,,7.0,34140028.0,-118192978.0,7095.0,,,,,,0100,261.0,LAR1,60371810.004009,12447.0,3101.0,114808.0,96022.0,0.0,,,,1.0,,,1940.0,,,117000.0,585000.0,2015.0,468000.0,8173.23,,,60371810004009.0
11743105,,,,2.0,4.0,,7.0,2.0,,,1888.0,,,1888.0,,,6037.0,,2.0,,,,,34041319.0,-118335918.0,3418.0,,,,,,0200,246.0,LARD1.5,60372182.203001,12447.0,3101.0,274514.0,96000.0,0.0,,,,2.0,,,1922.0,,,67696.0,218144.0,2015.0,150448.0,2754.09,,,60372182203001.0
11187403,1.0,,,3.0,4.0,,4.0,3.0,,,1685.0,1685.0,,,,,6037.0,,3.0,,,,2.0,34599467.0,-118152142.0,6676.0,1.0,,,,1.0,0101,261.0,PDRPD6.6U*,60379102.081011,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,1986.0,,,182514.0,237158.0,2015.0,54644.0,3902.11,,,60379102081011.0
12935784,,,,2.0,3.0,,7.0,2.0,,,1517.0,1517.0,,,,,6037.0,,2.0,,,,2.0,34076027.0,-117897710.0,7231.0,,,,,,0100,261.0,CVR1*,60374062.001022,24245.0,3101.0,,96474.0,0.0,,,,1.0,,,1955.0,,,140299.0,386833.0,2015.0,246534.0,4869.9,,,60374062001022.0
12599307,,,,3.0,2.0,,4.0,3.0,,,1068.0,1068.0,,,,,6037.0,,3.0,,,,2.0,33820000.0,-118318000.0,11705.0,,,,,,010C,266.0,TORR-MD,60376509.022017,54722.0,3101.0,274895.0,96159.0,0.0,,,,1.0,,,1988.0,,,159456.0,215629.0,2015.0,56173.0,2562.77,,,60376509022017.0
14478072,,,,3.0,5.0,,,3.0,,,2820.0,2820.0,,,,,6059.0,,3.0,2.0,678.0,,,33631845.0,-117628200.0,6000.0,,,,,,122,261.0,,60590320.342,12773.0,1286.0,,96996.0,0.0,,,,,,,1994.0,,,348953.0,489156.0,2015.0,140203.0,4590.62,,,60590320342000.0
14169841,,,,2.0,3.0,,,2.0,,,2155.0,2155.0,,,,,6059.0,1.0,2.0,2.0,639.0,,,33902793.0,-117862512.0,7000.0,,,,,,122,261.0,,60590117.093002,26531.0,1286.0,,97068.0,7.0,,,,,,,1973.0,1.0,,99263.0,134088.0,2015.0,34825.0,2031.62,,,60590117093002.0
12921575,1.0,,,3.0,4.0,,1.0,3.0,,,4189.0,4189.0,,,,,6037.0,,3.0,,,,2.0,34086061.0,-117843275.0,40005.0,1.0,,,,1.0,0101,261.0,LCA110000*,60374013.041011,24245.0,3101.0,,96475.0,0.0,,,,1.0,,,1974.0,,,486126.0,1267778.0,2015.0,781652.0,14735.94,,,60374013041011.0
10946767,,,,1.0,4.0,,7.0,1.0,,,1454.0,1454.0,,,,,6037.0,,1.0,,,,7.0,34190627.0,-118302262.0,7750.0,,,,,,0100,261.0,BUR1YY,60373102.011012,396054.0,3101.0,,96433.0,0.0,,,,1.0,,,1924.0,,,131146.0,655743.0,2015.0,524597.0,7385.56,,,60373102011012.0
11593129,,,,1.0,0.0,,4.0,1.0,,,617.0,617.0,,,,,6037.0,,1.0,,,,7.0,34021100.0,-118503000.0,22490.0,,,,,,010E,266.0,SMR3*,60377014.022007,26964.0,3101.0,,96150.0,0.0,,,,1.0,,,1959.0,,,25958.0,68263.0,2015.0,42305.0,1247.25,,,60377014022007.0
12577469,,,,2.0,4.0,,7.0,2.0,,,1440.0,1440.0,,,,,6037.0,,2.0,,,,2.0,33849843.0,-118242215.0,5064.0,,,,,,0100,261.0,CARS*,60375433.044003,10723.0,3101.0,,96230.0,0.0,,,,1.0,,,1967.0,,,109592.0,229083.0,2015.0,119491.0,14277.81,,,60375433044003.0
11268887,1.0,,,2.0,2.0,,4.0,2.0,,,1066.0,1066.0,,,,,6037.0,,2.0,,,,2.0,34669800.0,-118187000.0,193198.0,,,,,,010C,266.0,LRA22*,60379010.101002,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1990.0,,,90982.0,113727.0,2015.0,22745.0,2022.58,,,60379010101002.0
14421859,,,,3.0,4.0,,,3.0,,,2966.0,2966.0,,,,,6059.0,,3.0,2.0,622.0,,,33513741.0,-117712969.0,10000.0,1.0,,,,1.0,122,261.0,,60590423.172003,25459.0,1286.0,,96987.0,9.0,,,,,,,1978.0,2.0,,249831.0,531432.0,2015.0,281601.0,5407.6,,,60590423172003.0
12622858,,,,2.0,3.0,,7.0,2.0,,,1248.0,1248.0,,,,,6037.0,,2.0,,,,7.0,33792242.0,-118309751.0,10198.0,,,,,,0100,261.0,LOR1*,60376700.021008,53027.0,3101.0,,96217.0,0.0,,,,1.0,,,1958.0,,,77000.0,509000.0,2015.0,432000.0,6934.06,,,60376700021008.0
14455663,,,,4.5,5.0,,,4.5,,,4068.0,4068.0,,,,,6059.0,,4.0,2.0,667.0,True,,33476621.0,-117590940.0,7913.0,1.0,,,1.0,,1,261.0,,60590320.231021,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,2006.0,,,879312.0,1266000.0,2015.0,386688.0,19197.2,,,60590320231021.0
11040791,1.0,,,2.0,3.0,,7.0,2.0,,,2001.0,2001.0,,,,,6037.0,,2.0,,,,2.0,34260072.0,-118463380.0,7497.0,1.0,,,,1.0,0101,261.0,LAR1,60371096.042002,12447.0,3101.0,116646.0,96371.0,0.0,,,,1.0,,,1954.0,,,167798.0,243649.0,2015.0,75851.0,3042.93,,,60371096042002.0
12932695,,,,2.0,3.0,,7.0,2.0,,,1710.0,1710.0,,,,,6037.0,,2.0,,,,2.0,34079162.0,-117861461.0,10053.0,,,,,,0100,261.0,LCA11L,60374036.003026,24245.0,3101.0,,96475.0,0.0,,,,1.0,,,1956.0,,,178484.0,212270.0,2015.0,33786.0,2588.78,,,60374036003026.0
12727752,,,,2.0,7.0,,7.0,2.0,,,2535.0,,,2535.0,,,6037.0,,2.0,,,,,33919111.0,-118042337.0,10089.0,,,,,,0200,246.0,LCA1*,60375031.042014,118225.0,3101.0,,96173.0,0.0,,,,2.0,,,1948.0,,,155237.0,287279.0,2015.0,132042.0,3925.7,,,60375031042014.0
14372754,,,,2.0,4.0,,,2.0,,,1400.0,1400.0,,,,,6059.0,1.0,2.0,2.0,492.0,,,33634686.0,-117685940.0,5000.0,,,,,,122,261.0,,60590524.163008,32380.0,1286.0,,96962.0,7.0,,,,,,,1972.0,1.0,,95177.0,444063.0,2015.0,348886.0,4691.06,,,60590524163008.0
14700095,,,,1.0,1.0,,,1.0,,,690.0,690.0,,,,,6059.0,,1.0,1.0,0.0,,,33927610.0,-117948725.0,,,,,,,34,266.0,,60590013.042013,18874.0,1286.0,,96186.0,0.0,,,,,,,1979.0,,,49866.0,168296.0,2015.0,118430.0,2200.28,,,60590013042013.0
14473369,,,,4.0,5.0,,,4.0,,,2877.0,2877.0,,,,,6059.0,1.0,4.0,2.0,483.0,True,,33592872.0,-117665280.0,7400.0,1.0,,,1.0,,122,261.0,,60590320.121016,12773.0,1286.0,,96995.0,8.0,,,,,,,1966.0,2.0,,289032.0,458132.0,2015.0,169100.0,4739.06,,,60590320121016.0
10862428,1.0,,,4.0,3.0,,4.0,4.0,,,3200.0,3200.0,,,,,6037.0,,4.0,,,,2.0,34141543.0,-118448311.0,9189.0,,,,,,0100,261.0,LAR1,60371416.001004,12447.0,3101.0,27080.0,96412.0,0.0,,,,1.0,,,1979.0,,,369898.0,652119.0,2015.0,282221.0,8112.79,,,60371416001004.0
12921874,1.0,,,2.0,4.0,,4.0,2.0,,,2190.0,2190.0,,,,,6037.0,,2.0,,,,2.0,34091475.0,-117845225.0,14490.0,,,,,,0100,261.0,SDSP4*,60374037.032001,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,1980.0,,,184603.0,287834.0,2015.0,103231.0,3714.53,,,60374037032001.0
10820266,,,,1.0,2.0,,7.0,1.0,,,1324.0,1324.0,,,,,6037.0,,1.0,,,,7.0,34207471.0,-118500687.0,6160.0,,,,,,0100,261.0,LAR1,60371319.001,12447.0,3101.0,32368.0,96415.0,0.0,,,,1.0,,,1950.0,,,105927.0,201472.0,2015.0,95545.0,2492.42,,,60371319001000.0
13882112,,,,2.0,4.0,,,2.0,,,1295.0,1295.0,,,,,6059.0,,2.0,2.0,540.0,,,33820498.0,-117929543.0,6600.0,,,,,,122,261.0,,60590871.062009,16764.0,1286.0,275496.0,97021.0,7.0,,,,,,,1954.0,1.0,,68281.0,162232.0,2015.0,93951.0,2188.14,,,60590871062009.0
12887333,,,,1.0,3.0,,10.0,1.0,,,1059.0,1059.0,,,,,6037.0,,1.0,,,,,34059564.0,-117760485.0,4262.0,,,,,,0100,261.0,POM1*,60374023.042012,20008.0,3101.0,,96508.0,0.0,,,,1.0,,,1933.0,,,1704.0,25823.0,2015.0,24119.0,566.35,,,60374023042012.0
17239817,,,,2.0,3.0,,,2.0,,1458.0,1458.0,1458.0,,,1458.0,,6111.0,1.0,2.0,2.0,608.0,,,34294574.0,-118695848.0,8200.0,,,,,,1111,261.0,,61110084.021038,27110.0,2061.0,,97116.0,6.0,,,,,416.0,,1964.0,1.0,,51891.0,68166.0,2015.0,16275.0,1084.22,,,61110084021038.0
11553229,,,,2.0,2.0,,7.0,2.0,,,1249.0,1249.0,,,,,6037.0,,2.0,,,,7.0,34010770.0,-118439433.0,5754.0,,,,,,0100,261.0,LAR1,60372714.003002,12447.0,3101.0,116415.0,96047.0,0.0,,,,1.0,,,1946.0,,,21595.0,84201.0,2015.0,62606.0,1068.23,,,60372714003002.0
12919293,1.0,,,2.0,4.0,,7.0,2.0,,,1566.0,1566.0,,,,,6037.0,,2.0,,,,2.0,34093165.0,-117924278.0,5950.0,,,,,,0100,261.0,LCA1*,60374057.011005,24245.0,3101.0,,96473.0,0.0,,,,1.0,,,1956.0,,,114778.0,176494.0,2015.0,61716.0,2427.66,,,60374057011005.0
10808442,,,,2.0,3.0,,4.0,2.0,,,1896.0,1896.0,,,,,6037.0,,2.0,,,,2.0,34166435.0,-118598164.0,8894.0,,,,,,0100,261.0,LARE40,60371375.02302,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,1958.0,,,233063.0,590713.0,2015.0,357650.0,7270.76,,,60371375023020.0
12292320,,,,2.0,4.0,,7.0,2.0,,,1590.0,,,1590.0,,,6037.0,,2.0,,,,,33920443.0,-118196638.0,6495.0,,,,,,0200,246.0,LYR3*,60375401.022021,32616.0,3101.0,,96113.0,0.0,,,,2.0,,,1948.0,,,98732.0,210253.0,2015.0,111521.0,3227.64,,,60375401022021.0
10715060,1.0,,,3.0,4.0,,4.0,3.0,,,2054.0,2054.0,,,,,6037.0,,3.0,,,,2.0,34209830.0,-118613034.0,7587.0,,,,,,0100,261.0,LARS,60371343.04201,12447.0,3101.0,30731.0,96339.0,0.0,,,,1.0,,,1978.0,,,264181.0,427807.0,2015.0,163626.0,5345.45,,,60371343042010.0
11839108,1.0,,,3.0,3.0,,4.0,3.0,,,1301.0,1301.0,,,,,6037.0,,3.0,,,,2.0,34046273.0,-118140018.0,35827.0,,,,,,010C,266.0,MPR3*,60374820.022,6021.0,3101.0,,96496.0,0.0,,,,1.0,,,1979.0,,,123856.0,298108.0,2015.0,174252.0,4116.63,,,60374820022000.0
12350492,,,,2.0,3.0,,4.0,2.0,,,1843.0,1843.0,,,,,6037.0,,2.0,,,,2.0,33937154.0,-118115601.0,7878.0,,,,,,0100,261.0,DOR175,60375510.004009,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1957.0,,,79777.0,127955.0,2015.0,48178.0,1772.36,,,60375510004009.0
13053838,1.0,,,6.0,5.0,,1.0,6.0,,,5315.0,5315.0,,,,,6037.0,,6.0,,,,2.0,34148472.0,-117696668.0,22833.0,,,,,,0100,261.0,LCCI,60374002.051089,30908.0,3101.0,764139.0,96469.0,0.0,,,,1.0,,,2005.0,,,910500.0,1600000.0,2015.0,689500.0,18549.79,,,60374002051089.0
12259647,,,,2.0,4.0,,7.0,2.0,,,1748.0,1748.0,,,,,6037.0,,2.0,,,,7.0,33905759.0,-118263063.0,4994.0,,,,,,0100,261.0,LCR1*,60375412.004019,118994.0,3101.0,,96040.0,0.0,,,,1.0,,,1949.0,,,101764.0,122066.0,2015.0,20302.0,1985.3,,,60375412004019.0
14267776,,,,2.5,4.0,,,2.5,,,2259.0,2259.0,,,,,6059.0,1.0,2.0,2.0,437.0,,,33711138.0,-117896931.0,6105.0,,,,,,122,261.0,,60590741.101012,47568.0,1286.0,275738.0,97004.0,8.0,,1.0,,,,,1975.0,2.0,,155276.0,342235.0,2015.0,186959.0,4223.6,,,60590741101012.0
11577611,,,,3.0,3.0,,7.0,3.0,,,2261.0,,,2261.0,,,6037.0,,3.0,,,,,34031910.0,-118480052.0,6483.0,,,,,,0300,247.0,SMR2*,60377016.023014,26964.0,3101.0,268293.0,96151.0,0.0,,,,3.0,,,1927.0,,,98478.0,620245.0,2015.0,521767.0,7921.35,,,60377016023014.0
12647309,,,,0.0,0.0,4.0,4.0,,,,13200.0,,,13200.0,,,6037.0,,,,,,,34047644.0,-118256442.0,8960.0,,,,,,1210,31.0,LAC2,60372077.101043,12447.0,3101.0,54300.0,96221.0,0.0,,,,16.0,,,1977.0,1.0,,1194494.0,1513013.0,2015.0,318519.0,19630.71,,,
12707302,,,,2.0,3.0,,4.0,2.0,,,1668.0,1668.0,,,,,6037.0,,2.0,,,,2.0,33778387.0,-118376460.0,9322.0,1.0,,,,1.0,0101,261.0,RPRS8000*,60376704.111007,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1958.0,,,93489.0,155684.0,2015.0,62195.0,10377.56,,,60376704111007.0
12338431,,,,3.0,6.0,,7.0,3.0,,,2338.0,,,2338.0,,,6037.0,,3.0,,,,,33915820.0,-118153500.0,6369.0,,,,,,0200,246.0,PARM*,60375535.031002,4406.0,3101.0,,96220.0,0.0,,,,1.0,,,,,,227445.0,367565.0,2015.0,140120.0,4812.89,,,60375535031002.0
12152110,,,,1.0,2.0,,7.0,1.0,,,1006.0,1006.0,,,,,6037.0,,1.0,,,,7.0,34217803.0,-118233994.0,4123.0,,,,,,0100,261.0,LCR1YY,60373005.011021,396551.0,3101.0,,96275.0,0.0,,,,1.0,,,1927.0,,,89658.0,149421.0,2015.0,59763.0,1751.38,,,60373005011021.0
14336032,,,,4.5,5.0,,,4.5,,,5618.0,5618.0,,,,,6059.0,1.0,4.0,2.0,616.0,,,33765974.0,-117782982.0,14742.0,1.0,,,,1.0,122,261.0,,60590756.043004,40081.0,1286.0,,97005.0,10.0,,1.0,,,,,1967.0,3.0,,416740.0,1382840.0,2015.0,966100.0,19635.62,,,60590756043004.0
11933836,,,,2.0,4.0,,7.0,2.0,,,2212.0,2212.0,,,,,6037.0,,2.0,,,,7.0,34080183.0,-118272496.0,7500.0,,,,,,0100,261.0,LARD3,60371958.042003,12447.0,3101.0,268473.0,96007.0,0.0,,,,1.0,,,1908.0,,,152718.0,311671.0,2015.0,158953.0,3928.33,,,60371958042003.0
12830804,,,,2.0,4.0,,4.0,2.0,,,2960.0,2960.0,,,,,6037.0,,2.0,,,,2.0,33959414.0,-117969174.0,39913.0,1.0,,,,1.0,0101,261.0,LHRA1*,60375002.011015,18875.0,3101.0,,96186.0,0.0,,,,1.0,,,1961.0,,,295084.0,848423.0,2015.0,553339.0,9892.67,,,60375002011015.0
12072630,,,,2.0,3.0,,4.0,2.0,,,1681.0,1681.0,,,,,6037.0,,2.0,,,,2.0,34167593.0,-118232692.0,12241.0,,,,,,0100,261.0,GLR1R*,60373007.021,45457.0,3101.0,273890.0,96326.0,0.0,,,,1.0,,,1936.0,,,136376.0,449199.0,2015.0,312823.0,5017.48,,,60373007021003.0
11528827,,,,3.0,3.0,,7.0,3.0,,,1340.0,1340.0,,,,,6037.0,,3.0,,,,7.0,33998539.0,-118403525.0,5002.0,,,,,,0100,261.0,LAR1,60372751.01101,12447.0,3101.0,403184.0,96095.0,0.0,,,,1.0,,,1947.0,,,23866.0,459223.0,2015.0,435357.0,5603.3,,,60372751011010.0
12988530,,,,2.0,3.0,,7.0,2.0,,,1384.0,1384.0,,,,,6037.0,,2.0,,,,7.0,34082426.0,-117961215.0,6263.0,,,,,,0100,261.0,BPR1*,60374052.022,10241.0,3101.0,,96465.0,0.0,,,,1.0,,,1958.0,,,66925.0,80627.0,2015.0,13702.0,1318.5,,,60374052022000.0
11761772,,,,3.0,3.0,,7.0,3.0,,,1732.0,1732.0,,,,,6037.0,,3.0,,,,7.0,33991780.0,-118254192.0,5406.0,,,,,,0100,261.0,LAR2,60372291.002003,12447.0,3101.0,268496.0,95992.0,0.0,,,,1.0,,,1930.0,,,218364.0,300008.0,2015.0,81644.0,3820.9,,,60372291002003.0
11490055,,,,2.0,2.0,,7.0,2.0,,,1200.0,1200.0,,,,,6037.0,,2.0,,,,2.0,33870662.0,-118374883.0,7502.0,,,,,,010C,266.0,RBR4*,60376207.011007,33612.0,3101.0,,96124.0,0.0,,,,1.0,,,1979.0,,,220606.0,318148.0,2015.0,97542.0,3972.92,,,60376207011007.0
17087509,,,,2.0,4.0,,,2.0,,1570.0,1570.0,1570.0,,,1570.0,,6111.0,1.0,2.0,2.0,462.0,,,34270369.0,-119222686.0,6905.0,,,,,,1111,261.0,,61110016.021,34543.0,2061.0,,97083.0,6.0,,,,,,,1960.0,1.0,,165606.0,254768.0,2015.0,89162.0,2775.82,,,61110016021000.0
12191582,,,,1.0,2.0,,7.0,1.0,,,1169.0,1169.0,,,,,6037.0,,1.0,,,,7.0,33978918.0,-118306793.0,4047.0,,,,,,0100,261.0,LAR1,60372373.002004,12447.0,3101.0,118208.0,96028.0,0.0,,,,1.0,,,1924.0,,,30854.0,66070.0,2015.0,35216.0,957.41,,,60372373002004.0
10889003,,,,3.0,4.0,,7.0,3.0,,,1714.0,1714.0,,,,,6037.0,,3.0,,,,7.0,34179896.0,-118389366.0,7155.0,,,,,,0100,261.0,LAR1,60371239.012005,12447.0,3101.0,46795.0,96451.0,0.0,,,,1.0,,,1940.0,,,147000.0,659000.0,2015.0,512000.0,8017.56,,,60371239012005.0
